Identifier,C1,C2,C3,C4,T1,T2,T3,T4
ENSRNOG00000003649,3.877460148,2.190919418,2.939373342,1.292226715,9.735897728,7.792209889,9.341450716,7.159834363
ENSRNOG00000062210,0,0,0,0,0,0,0,0
ENSRNOG00000003882,11.63329874,6.594921966,5.985061683,5.213668428,19.23698662,19.12250607,19.42181536,15.86362435
ENSRNOG00000042995,0,0,0,0,0,0,0,0
ENSRNOG00000003946,14.23094394,8.277814527,7.2289028,5.086002907,18.81170943,16.20756942,18.76651207,15.25846052
ENSRNOG00000048267,21.14649205,13.51494529,14.65145341,15.82013598,26.49474348,26.78257552,30.87557396,27.87160208
ENSRNOG00000024849,10.56323266,5.757729604,6.028940111,2.545570208,17.52243954,14.53230435,16.41066165,12.00002077
ENSRNOG00000024825,0.615569369,0.781304918,0.684398599,0.491649023,2.607771038,2.731665527,2.165184967,2.051902444
ENSRNOG00000058710,0.119510511,0,0.334326748,0.381807341,0.158596579,0.145146433,0,0
ENSRNOG00000004018,0.238746837,0.210098651,0.024736536,0,0.774471624,0.708790783,0.606493954,0.294749835
ENSRNOG00000004030,0,0.074863478,0,0.045297192,0,0,0.152547655,0
ENSRNOG00000051405,0,0.290029294,0,0.058495424,0.291576609,0.266848786,0.196995428,0.244131276
ENSRNOG00000004111,15.16412059,7.037147755,9.898264038,5.790777272,28.73896763,24.45999955,35.05196568,21.53520509
ENSRNOG00000004305,6.610734719,2.838457519,1.672877249,1.393586651,11.28395279,10.86423364,10.57620512,9.50244023
ENSRNOG00000061274,0,0,0,0,0,0,0,0
ENSRNOG00000004307,5.011117352,1.619931444,2.193360885,1.59276346,5.496436672,6.458655205,7.702096533,4.829318807
ENSRNOG00000004337,25.38241417,17.91285458,15.86460177,8.425008711,32.24989692,30.69368599,32.46142222,30.92941721
ENSRNOG00000004712,5.938434465,1.490812253,1.732599979,1.338506161,5.414895731,2.035365734,5.193649843,4.331383065
ENSRNOG00000004736,8.115453003,8.356719352,8.863868452,8.282210745,10.91920055,8.806768662,11.77327732,10.97926373
ENSRNOG00000056431,0.142748666,0,0,0.228023829,0,0,0,0
ENSRNOG00000038921,0,0,0,0.0846274,0,0,0,0
ENSRNOG00000051559,0.214122999,0,0,0.085508936,0.142076102,0,0,0
ENSRNOG00000004917,14.71111978,6.547288198,5.820863633,2.889772003,27.35775654,25.35149496,25.98739299,24.25352149
ENSRNOG00000057851,24.42445716,21.53940025,25.5861387,27.39360423,23.17149482,29.41123372,25.57941363,21.01778275
ENSRNOG00000005177,5.355635291,2.266846326,3.691270272,2.836162964,8.343238045,4.878345121,7.594117959,6.20944598
ENSRNOG00000051166,0.385020336,1.016460625,0.807811351,0.999413493,0.766412606,0.935220305,2.200670569,0.748652311
ENSRNOG00000005229,1.996121843,1.107218122,0.851474045,0.661457553,3.607089141,2.295352888,3.912570695,1.368502641
ENSRNOG00000056444,0,0,0,0,0,0,0,0
ENSRNOG00000051311,0,0,0,0,0,0,0,0.308646448
ENSRNOG00000062073,0.05636876,0.111610907,0,0,0,0,0,0
ENSRNOG00000005592,4.010100091,2.247463618,2.736637302,1.32407346,7.402684508,8.298551326,6.779023461,6.969773516
ENSRNOG00000005667,9.556475507,3.927511312,4.831857663,2.175006082,33.52848844,28.00544735,28.63786465,19.58367394
ENSRNOG00000036265,0,0,0,0,0,0,0,0
ENSRNOG00000042860,1.409781865,0.641698195,1.296473726,0.543575829,3.122388908,1.92473873,2.863587575,3.04643193
ENSRNOG00000061773,0,0,0,0,0,0,0,0
ENSRNOG00000047609,0,0,0,0,0,0,0,0
ENSRNOG00000042492,36.28038553,23.81228125,21.66972393,20.73216979,37.68814171,34.43075662,39.31176739,39.02478985
ENSRNOG00000053634,0.660722397,0.872159519,0,0.527712289,0,0,0,0
ENSRNOG00000050256,0,0,0,0,0,0,0,0
ENSRNOG00000051261,12.65956444,6.741264086,5.634159624,5.400228403,33.98159863,37.7389755,22.63624524,23.17728423
ENSRNOG00000002468,14.85091793,5.267091051,4.73109835,3.208032428,55.65210826,49.13516702,42.85946321,32.35616414
ENSRNOG00000049537,2.710224356,1.602107039,1.186710891,1.054080089,2.658361516,2.375668062,4.27881598,1.544962235
ENSRNOG00000057285,0,0,0,0,0,0,0,0
ENSRNOG00000002548,2.801717088,0.51854356,0.45616313,0.663023133,0.609834347,0.360074805,7.177073813,0.774138712
ENSRNOG00000051139,0,0,0,0,0,0.6218266,0,0
ENSRNOG00000051025,0,0,0,0.14955409,0,0,0,0
ENSRNOG00000002569,19.84282632,18.14594431,20.66653101,19.79061883,19.19255573,16.12612498,19.25120475,21.55402991
ENSRNOG00000002572,99.06654172,81.58555497,80.36809953,87.74051796,95.89443221,83.8511993,89.36516802,111.7004334
ENSRNOG00000051100,15.55743517,9.030871611,12.1475439,6.587047014,30.47078959,29.25252092,23.44365347,21.13899824
ENSRNOG00000002736,8.519841438,5.901831329,4.470318495,5.336639316,14.70144295,12.0971211,11.32451282,12.33682398
ENSRNOG00000058929,0,0,0,0,0,0,0,0
ENSRNOG00000057985,0,0,0,0,0,0,0,0
ENSRNOG00000051201,0.127061999,0.083861492,0.947871439,0,1.348942333,0.771588867,0.854413549,1.835344059
ENSRNOG00000002750,23.98236924,14.24245255,11.05466967,5.962582222,31.78331482,29.63264729,31.28378831,27.69735711
ENSRNOG00000061854,0,0,0,0,0,0,0,0
ENSRNOG00000002783,0.026804154,0.088454312,0,0.064224619,0,0.032553851,0,0.059564919
ENSRNOG00000026907,5.979871393,4.563420511,4.635187079,3.701448622,9.32432543,7.126425955,6.433751286,8.928299989
ENSRNOG00000054347,0,0,0,0,0,1.386954804,0,2.537759687
ENSRNOG00000055952,0,0,0,0,0,0,0,0
ENSRNOG00000060649,0,2.233579255,0,2.702916603,0,0,0,2.506811398
ENSRNOG00000055652,0,0,0,0,0,0,0,0
ENSRNOG00000055990,0,0,0,0,0,0,0,0
ENSRNOG00000040595,0,0,0,0,0,0,0,0
ENSRNOG00000059509,0,0,0,0,0,0,0,0
ENSRNOG00000060075,0,0.79287229,0,0,0,0,0,0
ENSRNOG00000057278,0,0.78270726,2.211700023,0,1.573766056,0,0,2.635365829
ENSRNOG00000052013,0,0,0,0,0,0,0,0
ENSRNOG00000002813,4.74053126,3.529896606,3.022559821,1.132628216,10.37734306,7.332088272,8.882008707,6.392753376
ENSRNOG00000038789,3.399914997,2.966152989,3.170383683,2.965176783,3.370931095,5.553092807,4.046895303,4.342174369
ENSRNOG00000002875,7.622884378,5.282067615,6.133308696,3.552785572,14.35406598,13.69083438,13.93329715,12.69427449
ENSRNOG00000051303,3.465273168,1.944031519,2.241734816,1.176263403,5.230902113,5.339662336,4.019564636,4.259407706
ENSRNOG00000002890,0,0.999200758,2.96461918,0.241832146,0.200906305,0,0,0
ENSRNOG00000038786,0,0,0.103548981,0,0,0.134865953,0,0
ENSRNOG00000026797,0.068199412,0,0,0,0.422352552,0.138047848,0.091719793,0.151554584
ENSRNOG00000002896,75.32235329,48.20936925,53.0285042,40.36089164,106.6687779,104.0421071,105.5277336,112.3990017
ENSRNOG00000049309,0,0,0,0,0,0,0,0
ENSRNOG00000002968,1.657355173,1.572426456,4.49150951,2.606059569,1.855739817,0.943533083,2.368246827,0.978302096
ENSRNOG00000051354,1.433116186,0.343950233,0,0.624335666,0.518677827,0.94938033,1.051289685,0
ENSRNOG00000026607,0.222251647,0.088012253,1.657977913,2.023615602,0.943805881,0.86376426,0.956483327,0.79022983
ENSRNOG00000041572,0,0,0,0,0,0,0,0
ENSRNOG00000045006,0,0,0,0,0,0,0,0
ENSRNOG00000053653,0,0,0,0,0,0,0,0
ENSRNOG00000002978,0.284969611,0.263313718,0.318877268,0.091040937,0.529437009,0.069219556,0.536548545,0.759920646
ENSRNOG00000051371,0.082812118,0,0.154442795,0,0,0.100575953,0,0
ENSRNOG00000026542,15.6093661,9.677552202,11.4140752,5.945228981,24.69551729,22.75702741,25.998118,22.01394296
ENSRNOG00000051248,0,0,0,0,0,0,0,0
ENSRNOG00000026523,0,0.096957914,0,0.15644197,0.259933832,0,0,0
ENSRNOG00000026497,17.80676245,15.90278157,14.90579025,12.57926626,25.81416266,22.55431712,25.52861748,35.13039759
ENSRNOG00000026490,24.11383693,13.99937789,11.85038382,6.991829243,71.2499541,58.48960106,58.98903234,51.47852109
ENSRNOG00000051254,0,0,0,0,0,0,0,0
ENSRNOG00000061551,0,0,0,0,0,0,0,0
ENSRNOG00000052252,0,0,0,0,0,0,0,0
ENSRNOG00000029459,0.637938866,1.684170105,1.189742081,0,0,0.25826055,1.429915089,0.708822533
ENSRNOG00000036364,0,0,0,0,0,0,0,0
ENSRNOG00000035513,0,0,0,1.262901205,0,0,0,0
ENSRNOG00000059630,0,0,0,0,0,0,0,0
ENSRNOG00000051292,0.892293913,0,0,0,0,0,0,0
ENSRNOG00000003042,4.113446831,2.579148771,2.325420008,1.129345366,9.006945697,6.619451887,6.949673475,4.941860268
ENSRNOG00000052673,0.0978848,0.355324248,0.182553018,0.703616386,0,0,0,0.380663953
ENSRNOG00000003071,18.41549326,13.96254154,15.24958724,13.69312682,21.25232903,18.1464508,20.474201,20.02234276
ENSRNOG00000003221,9.760745136,5.756167609,7.795513272,4.439279736,12.89304189,8.835992963,7.900507894,24.25128779
ENSRNOG00000057699,0,0,0,0,0,0,0,0
ENSRNOG00000003400,2.256125259,0.616159794,1.124451357,0.80776818,2.581029275,2.456624741,2.1971866,2.59325317
ENSRNOG00000034191,3.017204424,1.048088692,2.295232041,1.39515352,4.372773152,2.796529471,3.523850833,3.264234241
ENSRNOG00000003510,0.368163724,1.336443441,0.557876573,0.11026824,0.977144297,1.620874047,0.680810319,1.482884951
ENSRNOG00000049851,0,0.038180842,0.161831709,0,0,0,0,0
ENSRNOG00000003620,0.585913765,0.845918773,1.024421626,0.380220256,1.360690841,0.578172371,0.787981712,3.29577223
ENSRNOG00000003698,0,0.06545872,0,0,0,0,0,0
ENSRNOG00000059797,0,0,0,0,0,0,0,0
ENSRNOG00000003720,10.4090605,8.569827288,5.903853542,4.971025277,16.66147219,12.12056907,24.10120224,15.50035354
ENSRNOG00000060416,0,0,0,0,0,0,0,0
ENSRNOG00000060327,0,0,0,0,0,0,0,0
ENSRNOG00000054298,0,0,0,0,0,0,0,0
ENSRNOG00000051045,0,0,0,0,0,0,0,0
ENSRNOG00000061660,0.135433581,0.089386774,0,0,0,0,0.182141454,0
ENSRNOG00000003861,6.148216674,5.089507668,5.182503997,3.884025861,8.205094974,6.159266807,9.48318828,7.294510523
ENSRNOG00000025415,0.990376184,0.098047912,0.554108999,0.355951544,0.131428,0.240563895,0.266386751,0
ENSRNOG00000002544,49.09488366,33.81992103,36.53353735,27.61429131,104.7475187,88.5251533,85.25701913,82.1201181
ENSRNOG00000057039,0.492463899,0.352114091,0.210474559,0.376937349,0.517373845,0.523338536,0.441535449,0.501584712
ENSRNOG00000025318,2.838032145,1.770195651,1.773983262,1.569259066,4.842275463,4.393738144,4.697603718,4.989957685
ENSRNOG00000059276,1.258319782,0.927066113,0.736766885,0.537562028,1.320350389,1.528239032,2.479394054,1.203047419
ENSRNOG00000025189,2.896437957,2.603114353,2.18370382,1.033627002,3.680159131,3.293209141,3.978231454,2.738954492
ENSRNOG00000002723,0.052647203,0,0.049092943,0.10512197,0.349327696,0.415612808,0.354019957,0.116994044
ENSRNOG00000002776,0.419982455,0.623678203,0.685350859,0.587012535,0.48767098,0.446312925,1.906282942,0.174993077
ENSRNOG00000002794,0.174420746,0.115118478,0.054215148,0.255398154,0.038577546,0.670811893,0.3909573,0.129200839
ENSRNOG00000057855,1.532998602,0.546364432,0.75763738,0.465268376,1.322339062,0.781972198,3.48426277,1.004967977
ENSRNOG00000002839,5.241653018,3.212406423,3.120326595,2.186675259,8.260181665,7.275460361,8.119371133,7.046086881
ENSRNOG00000002860,17.49235723,21.52301463,16.67290468,11.84242769,23.08465013,27.71802657,23.26439641,26.1659109
ENSRNOG00000002884,8.577597687,7.255972312,8.148723246,5.210498354,12.1845257,11.5913676,10.99422307,13.5129903
ENSRNOG00000002898,11.5460528,8.759134333,10.27155377,5.246838112,13.38491417,18.61643568,17.75905304,12.60778674
ENSRNOG00000002934,249.4127842,173.5512321,180.9310096,135.9176089,659.6631826,572.5546227,565.6489671,517.4457707
ENSRNOG00000054895,0,0,0,0,0,0,0,0
ENSRNOG00000002947,27.79418009,9.23001045,14.06263863,9.558845352,29.96122391,22.41542453,41.74267764,23.28364444
ENSRNOG00000057731,0,0.373021383,0,0,0.250007642,0,0,0
ENSRNOG00000056222,0.136835999,0,0,0,0,0,0,0
ENSRNOG00000002964,0.368530421,0,0,0.441512274,0,0,0,0.818958305
ENSRNOG00000002979,0.61861499,0.264186794,0,0.029063619,0.386321801,1.016481825,0.146816616,0.566054187
ENSRNOG00000003038,5.671316983,3.743094763,3.597466326,1.689734141,6.771156433,6.887858,7.603311716,5.313784914
ENSRNOG00000003048,17.56350676,17.80951744,17.17185277,19.1288114,22.81326928,17.9697631,19.97026983,20.22468896
ENSRNOG00000003073,1.086714469,0.831994278,0.689077592,0.312461224,3.634157142,1.003065528,2.046095605,2.656419033
ENSRNOG00000003078,22.58142993,15.06562401,11.45703102,12.70075354,29.07218712,22.43889814,22.95205542,24.34156215
ENSRNOG00000003150,23.60706065,30.68457056,33.01999019,34.05393366,28.45073947,32.47424646,33.36840915,32.65382972
ENSRNOG00000057073,0,0,0,0,0,0,0,0
ENSRNOG00000053410,0.487934576,0.272494554,0.227496837,0.359730836,0.17433075,0.18233855,0.429061557,0.437890975
ENSRNOG00000003248,27.41667731,14.11526313,19.79284089,9.407543722,46.62615365,48.43311273,46.92806079,37.96713482
ENSRNOG00000003283,6.763376976,3.674793245,1.879291637,1.7187675,6.300875766,7.550401667,9.417479917,7.059432688
ENSRNOG00000003291,21.1807826,15.95161115,23.64365113,28.32348429,22.45139888,25.6174835,28.78103202,24.41312763
ENSRNOG00000044631,0,0,0,0,0,0,0,0
ENSRNOG00000003298,0.162567901,0.035765182,0,0.519365346,0,0,0.218633766,0
ENSRNOG00000003581,8.406149544,3.890298794,3.872476941,0.989699369,9.510971398,11.42957215,8.647828258,7.963346562
ENSRNOG00000054035,0,0,0,0,0,0,0,0
ENSRNOG00000003722,1.125821074,0.348777155,0.085699256,0.055051953,0.060980503,0.223235646,0,0.204231033
ENSRNOG00000003740,0,0,0,0,0,0,0,0
ENSRNOG00000003790,0.185002271,0,0.129384451,0.110819581,0.122753752,0.337030017,0,0
ENSRNOG00000025151,3.971008347,1.048353361,1.219786073,1.380580635,7.129637131,5.106515413,5.968812228,4.048880227
ENSRNOG00000003816,9.356814073,6.229710847,6.467309163,3.769373494,13.17941795,12.16139075,9.879355671,10.89806783
ENSRNOG00000032058,15.96472768,9.510863511,8.019697398,3.846630075,19.19084145,19.43570715,19.96267822,20.28687191
ENSRNOG00000043014,0,0,0,0,0,0,0,0
ENSRNOG00000038499,0,0,0,0.137068127,0,0,0,0
ENSRNOG00000025119,0,0,0.028723377,0.073805915,0,0,0,0.03422553
ENSRNOG00000051222,0,0.134969417,0,0.272217098,0,0,0,0.227220193
ENSRNOG00000051941,1.541685594,1.017519438,2.87521003,0.568305542,4.878674773,5.473137033,3.349301113,5.402499948
ENSRNOG00000003917,13.70806786,8.075353289,9.349274501,7.781574969,25.10701364,20.43231581,22.85412359,19.57400621
ENSRNOG00000003928,49.01649881,37.6659353,38.91654454,47.14655895,60.86578939,54.0030434,64.03768105,58.27529994
ENSRNOG00000050203,0,0,0,0,0,0,0,0
ENSRNOG00000004027,34.60872968,15.89002959,22.04409745,16.31932182,54.86083795,49.43876395,58.31372473,51.30163771
ENSRNOG00000004245,86.4885618,59.01612742,41.97806644,56.64111904,114.1609897,108.7858,90.19189425,97.29770639
ENSRNOG00000004356,0.325479013,0,0.424907886,0.415930868,0.950240166,0.474356112,0,0.43397298
ENSRNOG00000050010,0,0,0,0,0,0,0,0
ENSRNOG00000004537,11.72611003,9.436749551,8.820743307,4.038665211,15.09836445,15.08852575,14.18729137,15.74140522
ENSRNOG00000004642,0.085333151,0.037546843,0.291764855,0,0.188735782,0.034545922,0.459050232,0.252839526
ENSRNOG00000004693,15.49383524,10.94653231,11.15889503,4.86271424,30.98097426,26.56871524,32.01828481,27.1527615
ENSRNOG00000058096,8.060264929,4.099248435,4.945664933,1.922935011,14.58597963,12.20478373,12.15400856,10.27404973
ENSRNOG00000049253,0,0,0,0,0,0,0,0
ENSRNOG00000059942,0,0,0,0,0,0,0,0
ENSRNOG00000057638,0.729175619,0.068751313,0,0.24959365,0.55294483,0.126512769,0.280186065,0
ENSRNOG00000002711,5.383663978,4.166984367,4.244357664,3.361722731,5.455722326,7.905642381,8.885900911,7.72204019
ENSRNOG00000002730,50.8869328,20.22599764,34.375983,15.71524617,109.8481011,100.1201641,110.2590394,77.52421508
ENSRNOG00000002773,9.069360571,5.420724056,6.71243754,3.495166756,20.15736968,14.51951966,21.19578284,23.85381007
ENSRNOG00000055968,0,0,0,0,0,0,0,0
ENSRNOG00000025005,0.976113784,0.682135936,0.642505035,1.467505311,1.066761349,2.231525047,0.772207404,1.977751264
ENSRNOG00000033515,0,0,0.13878729,0,0.098756036,0,0,0
ENSRNOG00000002826,8.052763837,4.307671125,5.188513532,2.493909346,22.80602708,15.34028336,17.39742123,15.46906231
ENSRNOG00000002881,7.539509985,3.78510705,2.973560347,1.697930508,12.99050933,9.937371791,15.39241307,12.38734622
ENSRNOG00000002926,26.3642632,15.33744285,17.14387128,9.263708839,37.00624459,34.26746582,35.06947821,33.90938922
ENSRNOG00000002941,55.99128252,34.78956378,27.42221592,16.33418427,85.81028571,84.97632156,89.5714156,76.69621551
ENSRNOG00000038432,0.518213645,0.769552516,1.208071441,0.206945996,1.20346816,0,0.871166756,1.007639876
ENSRNOG00000056636,0.176528885,0,0,0,0.351394329,0.321593528,0.237409566,0
ENSRNOG00000031599,11.8525132,5.35685721,15.73757022,8.437516825,11.28377111,16.58550689,18.53910803,10.30655605
ENSRNOG00000042929,1.588833917,1.176520172,0.505902058,0.649968215,4.268354187,4.329948553,3.960870787,2.066780407
ENSRNOG00000002972,0,0.926187099,0,0,0.620752224,0.142026977,0,0
ENSRNOG00000003018,7.407201763,2.600834439,1.79585508,1.632831747,11.48113251,9.751776071,12.75106857,8.789898902
ENSRNOG00000024632,17.2007876,9.840655542,9.31803763,5.772838962,32.99465717,27.03051733,36.3859051,25.036538
ENSRNOG00000052399,1.761926393,0,0,0,0,0,0,0
ENSRNOG00000059725,0,0,0,0,0,0.985467887,0.545625495,0
ENSRNOG00000031540,0.833343564,0.110002101,0,0.39934984,0,1.012102154,0,0
ENSRNOG00000036362,0,0,0,0,0,0,0,0
ENSRNOG00000003100,7.949316342,6.009724183,5.121467866,3.116800708,6.329490355,5.968239889,9.038627333,4.737481853
ENSRNOG00000003135,0.288840392,0,0.404010777,0,0.095826505,0.52619831,0,0
ENSRNOG00000003136,1.250015346,0.681534759,1.419022577,0.434075914,1.298218297,1.518153231,1.754208405,0.905810229
ENSRNOG00000057511,0,0,0,0,0,0,0,0
ENSRNOG00000046452,12.70358932,9.04461723,10.68001779,7.669589799,11.34949535,14.2137558,16.37850025,11.72556118
ENSRNOG00000024382,27.36434489,21.42704868,40.49289834,28.18659977,20.58091973,21.17948196,33.37178882,17.46175331
ENSRNOG00000034221,3.063515071,1.628779966,2.301226059,2.10696535,4.06544166,4.960883419,5.607845469,3.120253745
ENSRNOG00000003163,89.51982724,80.62157501,78.51727739,75.16682363,100.405726,100.4044128,105.5471645,108.6881799
ENSRNOG00000003171,49.02957188,17.35896896,21.05505199,7.491023161,247.2855901,67.14081532,163.1115802,234.9476706
ENSRNOG00000003209,46.13012362,31.79748245,25.3265571,24.67467227,62.57564328,68.02038109,58.88066372,70.86148703
ENSRNOG00000003260,0.055356754,0.146142828,0,0.176851515,0.073461252,0.201693607,0.074448003,0.307538203
ENSRNOG00000003398,18.45610893,15.04440505,19.88420291,12.45031856,19.90601389,16.52107928,19.48117227,19.68982784
ENSRNOG00000003500,0,0,0,0.167908456,0.278985801,0,0,0
ENSRNOG00000024159,280.435297,166.8989887,186.865869,121.4156421,236.9478136,231.8082845,318.0054111,226.4075778
ENSRNOG00000038372,110.6905313,82.40197866,82.33799974,67.62729859,138.5658412,134.7141347,137.0209238,129.4494319
ENSRNOG00000003538,26.33747076,11.57773581,13.09834905,5.281803682,70.20721972,68.59779549,66.09647422,55.30060631
ENSRNOG00000003551,8.65184751,8.383145223,6.522864546,5.035582939,14.35180687,13.07877679,14.173233,11.30060601
ENSRNOG00000003567,3.274376482,1.992267042,2.528530945,2.124859218,3.734212599,5.965133049,6.53664171,5.400459289
ENSRNOG00000038347,9.095736385,5.975689259,4.629905191,2.665934885,14.39601967,12.66839638,12.23264302,11.49718462
ENSRNOG00000003706,93.21474129,73.29672328,57.55965306,59.20351758,75.16743755,84.17625311,86.0141498,94.75118568
ENSRNOG00000003779,23.4325286,13.62700966,14.74531982,11.38624567,22.50666673,23.88166642,29.64065795,26.58241457
ENSRNOG00000003881,19.3575874,10.83094551,13.36629138,12.67885138,27.82181353,25.95041649,30.80788817,21.5084781
ENSRNOG00000003983,92.83407312,122.7615534,106.0740353,113.2792835,97.86426926,102.3692454,100.2982073,114.4937609
ENSRNOG00000004022,1.423876744,0.771949876,0.663874773,0.56861797,1.417168114,1.049937749,0.683906612,0.395522194
ENSRNOG00000004029,0.704261731,0.240422025,0.135872356,0.116376562,0.870136864,0.353930184,0.555223003,0.863464572
ENSRNOG00000004192,4.962615391,1.94525775,2.842323641,1.629699717,2.607514347,4.069080637,6.165924706,3.106889616
ENSRNOG00000004255,28.98222263,17.64022998,14.05126424,13.39673885,39.48262783,34.59800812,40.01296879,35.38002127
ENSRNOG00000047123,1.150511637,0.151868573,0,0,0.916072779,0.558922085,0.309459236,1.022679277
ENSRNOG00000004414,6.182295319,2.668903445,3.371936101,1.676967174,10.21657964,9.397362119,9.360263843,8.122111078
ENSRNOG00000057951,0,0,0,0,0,0,0,0
ENSRNOG00000025731,27.89525108,11.63638418,15.87746531,16.20338517,20.83288225,14.81289458,24.19841945,24.68849241
ENSRNOG00000057562,0,0,0,0,2.116444006,0,1.072436317,0
ENSRNOG00000004678,0,0,0,0.131108643,0,0,0,0
ENSRNOG00000004698,2.910148087,1.865833397,1.977110717,0.630883006,1.544766322,2.070146923,3.522411058,1.247209086
